Age,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Attrition
28.34548287,1,952.587851,0.836370717,1.654517131,3.836370717,1.163629283,1,1718.558802,1.327258566,1,37.63629283,2.836370717,1.163629283,0.836370717,3.836370717,0.836370717,4943.593224,26260.63045,7.690965737,1,13.50911215,3,2.327258566,80,2.509112152,4.327258566,2.672741434,3.836370717,2.654517131,2.327258566,1.672741434,2.163629283,1
24.06784318,1,978.1202577,1,16.85300644,2.011307197,0.03392159,1,1211.028426,3.988692803,0.011307197,96.35548979,3,1,1.988692803,2.022614393,0.988692803,2210.84804,3372.621896,1.090457573,0.011307197,13.11307197,3.011307197,1.022614393,80,0.988692803,1.022614393,3.011307197,1.022614393,1,0,0,0,1
39.03942095,1,1366.610193,0,17.80876459,1.884671821,2.115328179,1,283.2904229,1.884671821,0,69.07737457,3,1,5,2,0,3147.150347,21756.14008,1,1,21.30803092,3.884671821,3.769343641,80,0,4.230656359,4.884671821,2.115328179,4.115328179,3,0.115328179,2.230656359,1
28.3164382,1,852.0879671,1,5.661839486,2.330919743,0.834540128,1,961.5054719,3.165459872,0.165459872,87.66908026,2.165459872,1,1.165459872,2.669080257,0.834540128,2308.419965,21052.37406,1.330919743,0.834540128,14,3,1.165459872,80,0.834540128,9.158219101,2.165459872,2.669080257,7.503620385,6.503620385,1,5.841780899,1
28.00788725,1,1474.168459,0,12.99661975,2.00112675,1.99887325,1,1932.668736,4,0.00112675,83.96732426,2.99887325,2.00112675,0,2.997746501,0.00112675,9854.509291,23349.94706,3.006760498,0.99887325,11.0067605,3,3.99887325,80,0,6.010140746,0.003380249,3,2.012394246,0.013520995,2.004506998,1.997746501,1
20.53128795,1,1072.560754,0.893742411,11.85006071,2.893742411,1.106257589,1,1009.199514,3.893742411,0.106257589,91.41202946,2,1,1.425030357,1.106257589,0.106257589,2580.129831,18330.57272,1,1,15.31877277,3,1.212515179,80,0.318772768,1,2,3,1,0,0,0,1
49.54757366,1,1127.049357,1,16.47216927,3.075404391,0,1,1526.844548,2.075404391,1,96.4622978,3,1,1.462297805,3.462297805,0,2774.658066,10564.80174,1,0.537702195,13.31148902,3,3.462297805,80,0,5.537702195,3.537702195,3,5.075404391,3.075404391,0.462297805,1.075404391,1
30.5450887,1,715.7709023,0.613727826,6.794082614,3.613727826,1.386272174,1,1560.383214,1,0.613727826,48.74698175,3,1.386272174,0.613727826,2.841183477,0.613727826,4994.428158,26271.94224,7.454911303,0.613727826,14.38627217,3,2.386272174,80,1.841183477,4.772544349,3,3.613727826,2.386272174,2,1.227455651,2,1
26.82370409,1,297.0660291,0.831957727,2.840211365,1.831957727,1.168042273,1,1550.379667,2.831957727,1,36.82370409,2.168042273,1,2.504126819,1.168042273,0,2580.828988,5222.582689,5.991746362,0,11.33608455,3,2.831957727,80,0,6.823704089,2.168042273,2.168042273,0.168042273,0,0.168042273,0,1
29.45520482,1,172.0581264,0,11.12590663,3,2,1,519.0217082,1.886198794,0.443099397,58.80871387,2.556900603,2,0,1.886198794,0,5510.101747,26707.28093,3.227602412,0.443099397,13.22760241,3,3.443099397,80,0,6,2.113801206,3,4.329298191,2.886198794,0,2.443099397,1
54.74968796,1,1202.260048,1,18.99875183,2.500124817,0,1,1700.44845,1,1,81.24606825,3,1,1.749937591,3.749937591,0.250062409,2555.492137,10278.75443,3.000499269,0.250062409,14.99975037,3,3.749937591,80,0.750187226,8.250811313,2.749937591,3.250062409,5.500374452,1.499875183,1.250062409,1.750436861,1
30.67394692,1,549.0334308,0,19.2081568,2.953420988,0,1,200.3855614,1.953420988,0,70.72052593,1.093158023,2,0,3,0.953420988,4559.838422,24787.86026,3.27947407,0.953420988,11.13973704,3,2.906841977,80,0.953420988,4,2.046579012,3,2,2,2,1.906841977,1
19.43975806,1,619.9044355,0.062822581,1.251290322,1.062822581,2.874354839,1,273.5102419,3,0,99.24612903,1.062822581,1,4.748709678,1.125645161,0.062822581,2327.575726,20983.28315,0.062822581,0.062822581,20.56024194,3.937177419,1,80,0.062822581,1.439758064,4.811532258,3.937177419,0.502580645,0.439758064,0.062822581,0.439758064,1
19.98892129,0.994460646,129.6536438,1,4.022157418,2.988921291,2.988921291,1,961.0857135,1.011078709,1,83.97784258,3,1,2,1.011078709,0,2967.07843,13011.03557,1,0,18.96122452,3,2.011078709,80,0,0.994460646,1.988921291,3,0.994460646,0,0,0,1
30.71843721,1,942.3067547,0.140781394,1,3.140781394,0.422344182,1,1357.889246,3.577655818,0.140781394,60.47594412,2.859218606,1,4.436874424,1.859218606,0,2310.446884,8213.273173,1.70390697,0.859218606,11.28156279,3,1.281562788,80,0,4.126251152,2,3.577655818,3.844688364,2.70390697,1.718437212,2.70390697,1
34.09328505,1,1065.729277,1,22.18869557,3,0.843816421,1,1192.495316,1,1,57.81130443,2.156183579,1,1.156183579,1.843816421,0,2290.041014,3047.039518,3.843816421,1,19.06289852,3.843816421,2,80,0,5.780917896,0.468550738,2.687632842,2.312367158,2,1.687632842,2.156183579,1
51.61664835,1,768.2354951,0.808324173,6.658269214,4,1.57502748,1,563.339562,3.191675827,1,84.23329669,2.191675827,2,0.808324173,2.191675827,0.808324173,4900.173049,17651.92879,2.191675827,0.191675827,14.80832417,3,1.57502748,80,0,9.849945041,3.191675827,2.191675827,6.466593388,1.616648347,5.658269214,5.658269214,1
34.6333582,1,1087.356724,0,10.54996269,3.273328359,1.273328359,1,1121.528956,1.36333582,0.63666418,78.72005969,3,2.63666418,0,3.36333582,0.63666418,7373.287941,19175.31119,4.180014923,0.36333582,12.27332836,3,1,80,1.909992539,9.273328359,1.273328359,2.273328359,2.816679102,1.453343282,0,1.816679102,1
22,1,1106.819313,1,3.652222786,1,1.956668359,1,708.8098121,2.652222786,0.652222786,76.39448112,2.347777214,1.347777214,2.347777214,3,0.347777214,3990.334288,9439.565052,3.261113932,0.347777214,17.04333164,3,2.304445573,80,0.347777214,4,3,3.347777214,2.347777214,2,0.652222786,2,1
31,1,459.1703325,1.389205289,8.227284631,3.778410579,1.946026447,1,1611.119599,2.778410579,1,92.05397355,3.389205289,1,4.335231736,2.832384132,1,3423.868748,21242.13099,3.664768264,0.610794711,14.55682116,3,3,80,0.610794711,5.053973553,2.778410579,1.778410579,1.610794711,1.221589421,1.221589421,1.221589421,1
22.2355863,1,1199.757377,0.352965525,4.29406895,3,2.352965525,1,502.1099286,2.70593105,0.647034475,75.70634497,3,1,3.588137901,1.647034475,0,2152.960144,8234.423866,2.411862099,1,12.94110343,3,3.647034475,80,0,2.823724199,3.70593105,3,1.764827624,0.70593105,0,1.411862099,1
34.99526232,1,367.2321461,1,6.655612091,2.665087442,0.665087442,1,169.7091889,2.995262325,0.665087442,65.60349766,2.334912558,1,1.334912558,2.330174883,1,3159.924548,21687.24343,2.344387909,0.665087442,18.00473768,3.334912558,1,80,0.665087442,5.684038143,1.004737675,2.669825117,3.679300468,2.344387909,0.334912558,2.344387909,1
33.9985463,1,148.5646896,0.916545525,2.584181324,3,0.16690895,1,1606.888332,1.250363425,0.083454475,65.9956389,3,1,2.250363425,1,1.916545525,2050.298929,26647.12416,1,0.916545525,12.58418132,3,3.749636575,80,1,1,2.083454475,2.916545525,1,0,0.083454475,0,1
21,1,191.7265834,0.376069299,11.2478614,2.623930701,0,1,789.2144001,2.247861401,0,73.07688152,3.247861401,1,3.871792102,2.376069299,0,2681.777694,25379.1281,1,0,16.8803465,3.376069299,3.623930701,80,0,1.376069299,0.752138599,2.247861401,1.376069299,0.752138599,0.752138599,0.752138599,1
27.1379895,1,1241.181152,1,11.1527539,1.394094238,0.802952881,1,1429.415122,4,1,83.14764405,2.197047119,1,2,3,0.394094238,3825.844985,20454.76662,1.394094238,1,13.16751831,3.197047119,1.591141357,80,0.197047119,7.758659667,1.605905762,2.605905762,4.211811524,3.211811524,0.802952881,1.605905762,1
28.65657116,1,895.3957914,1,11.11524659,3,0.393480507,1,378.9905118,3.606519493,0.393480507,62.45867544,2.786961014,1,1.606519493,3.606519493,0.786961014,2860.288755,20012.39914,2.967402535,1,15.63911696,3,2.786961014,80,0,3.360883042,3.819558479,3,1.393480507,0.786961014,1.393480507,0.786961014,1
40.4050553,1,383.3542497,1,14.90295945,2.172996313,0,1,390.7381571,3.413501843,1,52.8945129,2,1,2,3.413501843,0.827003687,2173.552649,13127.70031,6.654007373,1,14,3,2.827003687,80,0.413501843,4.75949447,3.586498157,2.586498157,2.75949447,1.172996313,0,1.75949447,1
47.25308715,1,933.57216,0.211300989,3.113009885,3.577398023,0.211300989,1,1830.374701,1.788699011,0.788699011,87.02706738,2.577398023,2,1.47910692,2.788699011,1.788699011,6315.751771,14281.83523,6.577398023,0,12.63390297,3,3.366097034,80,1.577398023,12.63390297,2.788699011,2.577398023,4.943495057,2.366097034,0,0.788699011,1
23.10277935,1,1312.728361,0.987152581,8.231253539,1.038542256,1.012847419,1,1687.63582,3.961457744,1,92.61457744,2.012847419,1.012847419,1.974305162,3.012847419,0.012847419,4009.915598,20592.28239,1,1,11,3,1.025694838,80,0,5.064237094,2.025694838,3,5.064237094,4.038542256,0.987152581,2.077084513,1
40.27197407,1,397.6409794,0.545435232,11.09129535,2.090870465,2.545435232,1,608.8025383,4,1,50.54543523,3,1,2.81825907,3,0,2113.529927,26496.55691,2.636305697,0.454564768,21.72717616,3.545435232,2.363694303,80,0,3.818046627,3.090870465,2.545435232,0.545435232,0,0,0,1
32.01626159,1,806.6620052,2,10.58699073,3.603252319,3.793495363,1,1616.573876,1,0.396747681,53.58699073,2.603252319,1,8,2.206504637,1.396747681,2580.523694,3105.723553,2.190243044,0.396747681,15,3,4,80,1.190243044,2.793495363,1.190243044,3,2,2,2,1.206504637,1
40.21399815,1,822.811216,0.964333642,15.7503355,2.482166821,2.928667285,1,345.5827396,2.517833179,0.517833179,53.87449675,2.482166821,3,3.85733457,2.553499536,0.964333642,9778.597218,12601.28985,4.85733457,0.482166821,15.51783318,3,3.517833179,80,1.446500464,9.964333642,2.517833179,3,6.106999073,5.106999073,2.071332715,4.589165894,1
21.55580248,1,986.533001,0.481399173,9.481399173,2.037201655,1.518600827,1,1386.590294,4,1,32.51860083,3,1,3.074403309,1.962798345,0.518600827,1414.027246,26976.70016,1,0.481399173,15.14880662,3,2.444197518,80,0.518600827,1,3.962798345,2.481399173,1,0,1,0.481399173,1
33.91405159,1,629.5012016,0,8.085948409,2.508594841,2.017189682,1,974.9558242,2.474215477,0,46.08594841,3,2,0,2.491405159,0.491405159,5506.029481,17628.98171,4.508594841,0.491405159,14.43983611,3,1,80,0,9.457025796,3.508594841,1.491405159,3.034379363,1.525784523,0,0,1
31,1,996.3651574,0.110326893,16.66196136,4,1.889673107,1,1719.958396,1.330980678,1,73.08915299,3,2.889673107,0.330980678,3,1,7942.332099,19228.72176,1.889673107,0.110326893,13.22065379,3,1.330980678,80,2.889673107,10,2.110326893,2.889673107,1.992942034,0.220653785,0.661961356,0.772288249,1
45.74630175,1,550.8045468,0.563424564,3.619452618,2,1,1,1747.905881,3.436575436,0.563424564,97.25369825,3,1,2.746301746,2.436575436,1.563424564,2478.648112,11374.90088,1.436575436,1,11.56342456,3,3,80,2.563424564,11.67548067,2.436575436,2.436575436,6.746301746,4.746301746,4.182877182,4.746301746,1
30.86694826,1,425.4667373,1,1.426610348,3.146779305,2.720168957,1,1088.865892,3.573389652,1,52.33474131,2.573389652,1,1.426610348,2.720168957,0,2632.673707,5270.138331,3.559662086,0.573389652,12.1467793,3,3,80,0,9.146779305,2,2,5.733896523,5.160506871,4.013727566,4.587117219,1
19.33938806,1,1360.021985,0.446462688,10.80401494,2.107074624,2.892925376,1,751.9569705,2.892925376,0.553537312,67.21414925,3,1,3.214149249,2.892925376,0,2241.867091,8421.08124,1,0.553537312,16.23231344,3,2.660611937,80,0,0.446462688,3,2.553537312,0.446462688,0,0,0,1
26.35923587,1,948.5929928,0.029936322,3.940127355,3.970063678,1.970063678,1,436.0853699,3.970063678,1,48.98789864,2.029936322,2,0.089808967,3.940127355,0.029936322,5798.871958,8426.140751,1.089808967,0.970063678,11.97006368,3,1.970063678,80,0.059872645,7.970063678,0.059872645,3,7.910191033,6.850318388,6.820382065,4,1
28.70835237,1,896.0674586,1,7.025011422,2.341670474,0.670835237,1,432.2652655,1.329164763,0,38.69584666,3,1.329164763,2.329164763,1.658329526,0.329164763,4190.454222,10157.50872,4.695846659,0.329164763,21.01250571,3.670835237,1,80,0.329164763,8.025011422,2.329164763,4,4.341670474,3.341670474,0,3.341670474,1
32.78650533,1,357.2232364,0,4.928835109,2.964417555,2.017791223,1,484.8754614,3.946626332,0,35.15642947,2.982208777,1,5,2.982208777,0,2838.955342,9150,1,1,12.96441755,3,2.017791223,80,0,1.035582445,2.017791223,3,1.035582445,0.035582445,0.017791223,0.035582445,1
29.13672949,1,281.1529253,0.931635257,1,3.931635257,2.794905771,1,1508.942334,1.205094229,0.931635257,96.85522182,2.068364743,1,1.273458972,1.068364743,0,2357.898115,7619.341922,5.658176284,0.068364743,12.86327051,3,2.863270514,80,0,10.45308206,2,1.205094229,8.589811541,6.658176284,0.136729486,6.658176284,1
36.0081589,1,848.7542372,0,5.991841097,2.29918411,1.598368219,1,756.7498423,3.102447671,0,43.9918411,3,2,0,2.70081589,0.70081589,5395.670026,17690.33906,4.29918411,0.70081589,15.90571123,3,1,80,0,10.50407945,3.29918411,1.70081589,2.196736439,0.897552329,0,0,1
26.40283921,1,538.8047518,0.350709803,3.59716079,3.350709803,1.649290197,1,803.0879779,2.298580395,1,42.49290197,2.350709803,1.649290197,0.350709803,3.350709803,0.350709803,5408.370719,26666.15731,3.805678421,1,12.05212941,3,3.298580395,80,1.052129408,5.298580395,1.701419605,3.350709803,4.59716079,3.298580395,0.701419605,2.649290197,1
39.77301514,1,1318.88296,1,7.583675365,3,0.032426409,1,1631.457313,1,1,72.41632463,2.967573591,1,1.967573591,1.032426409,0,2170.766682,3327.780462,3.032426409,1,14.19455846,3.032426409,2,80,0,9.837867954,2.902720772,1.064852818,3.935147182,2,0.064852818,2.967573591,1
21,1,171.3718569,0.16180902,11.67638196,2.83819098,0,1,621.0200807,2.67638196,0,82.7185941,3.67638196,1,4.51457294,2.16180902,0,2701.275379,25403.55377,1,0,15.8090451,3.16180902,3.83819098,80,0,1.16180902,0.32361804,2.67638196,1.16180902,0.32361804,0.32361804,0.32361804,1
32.10354902,1,1027.719,0.96548366,9.103549021,3.03451634,1.103549021,1,240.9806349,1.103549021,0.03451634,40.8274183,3,1.03451634,1.930967319,1.103549021,0,4213.150726,10230.5581,6.861934638,0.03451634,22.06903268,4,1,80,0,10.10354902,2,4,5.207098043,4.172581702,0.207098043,4.103549021,1
30.5515026,1,900.0339067,1,16.4484974,1.206867013,0.896566494,1,420.2953095,2.793132987,1,86.31030052,2.103433506,1,1.103433506,3.689699481,0.103433506,2386.207295,14930.79742,1.310300519,0.896566494,12.89656649,3,3,80,0,4.620601038,3.103433506,2.206867013,3.896566494,2.896566494,0.103433506,1.103433506,1
37.11840899,1,1041.946855,1,5.144731358,2.828946272,0.828946272,1,899.3287379,3.486838815,0.828946272,69.48683881,2.657892543,1,1.828946272,1.171053728,0.828946272,2371.841899,4229.275843,7,1,19.63157017,3.828946272,4,80,0,8.342107457,2.342107457,1.342107457,2.855268642,2.855268642,2.171053728,2.855268642,1
30.58861139,1,954.3152179,0.284282384,18.31435232,3.147152848,1.568564768,1,1234.282984,1.568564768,0.284282384,56.77266065,2,1.715717616,0.568564768,2.284282384,0,4398.580919,8188.547052,1.421411919,0.715717616,21.01002331,3.715717616,3,80,0,12.58861139,2.284282384,3.715717616,11.30432901,7.010023313,7.441458545,7.725740929,1
37.24046133,1,574.2626584,0.120230667,1.120230667,3.879769333,0,1,988.8762148,1,1,50.56876536,2.120230667,3.120230667,0.841614672,3.120230667,1.120230667,10796.55984,14756.68283,5.240461335,0,11,3,3.120230667,80,0.360692002,17.48092267,2.240461335,1.240461335,14.48092267,1.721384004,11,6.759538665,1
34.87474959,1,1100.560268,1,20.17921533,3,0.73217863,1,1252.891361,1,1,59.82078467,2.26782137,1,1.26782137,1.73217863,0,2273.630259,3085.666194,3.73217863,1,18.39307178,3.73217863,2,80,0,6.339106852,0.803464111,2.464357259,2.535642741,2,1.464357259,2.26782137,1
22.22276735,1,472.5858693,0.740922451,7.55691838,3.370461225,0.629538775,1,805.6751752,2.629538775,0,52.33415103,2.370461225,1,6.111383676,3,0.740922451,2302.211474,22332.06869,0.629538775,0.370461225,12.25907755,3,3.259077549,80,0.370461225,4.222767352,2.629538775,2,3.852306127,3.852306127,0.370461225,1.259077549,1
42.1912157,0.168555053,1332.019993,0.168555053,20.29178882,3.337110107,0.50566516,1,1084.773261,2.168555053,0,96.29178882,3.662889893,3.831444947,0.50566516,2.337110107,0.168555053,12684.12096,16657.53445,3.325779786,0.831444947,16,3,3.662889893,80,0.168555053,24.02266064,2.337110107,2.168555053,6.393761711,1.179885374,0.168555053,1.516995481,1
24.98561458,1,987.6139201,1,17.87610185,2.109512731,0.109512731,1,1206.844087,3.671461808,0.109512731,92.40046531,2.890487269,1,1.890487269,2,0.890487269,2221.279811,3330.494675,1.328538192,0.109512731,13.76658912,3.109512731,1.109512731,80,0.890487269,1.438050923,2.671461808,1.219025462,1.109512731,0.219025462,0.219025462,0.219025462,1
34,1,254.518832,0.963095626,9.553565611,4,0.036904374,1,1795.264409,3.889286878,0.963095626,91.04406817,2.963095626,2,1.926191252,1.036904374,0.963095626,5318.432433,6267.305329,3.852382504,0.036904374,17.22142624,3.036904374,3,80,0.963095626,11.18452187,2.963095626,2.073808748,7.295234993,1.295234993,0.369043741,7.110713122,1
44.66142787,1,1118.354671,1,9.433061829,4,0,1,1188.755726,2.81102061,1,90.1416389,3,1,1,3,0.094489695,2891.117395,10779.32209,1.755917561,1,11.0944897,3,3,80,0.283469085,7.133876342,3.81102061,3.094489695,6.377958781,3.622041219,0.18897939,2.472448476,1
24.62608309,1,1051.447412,1,4.37391691,2.674783382,0,1,788.2348367,2.349566764,0.674783382,64.30086647,3.024350146,1,1.674783382,1.325216618,0.674783382,1801.00822,3583.867496,2.951299708,1,18.39826706,3.674783382,3.325216618,80,1.349566764,3.926949562,2.650433236,3,2.276516326,2.276516326,0.975649854,2.276516326,1
35.31804737,1,1454.499704,0.136390527,11.36331368,5,1.727218946,1,1695.628996,2.136390527,0.863609473,96.54556211,2.272781054,2.136390527,0.409171581,1.136390527,1.727218946,6312.944371,8695.234614,4.454437892,0.863609473,12.72721895,3,1.863609473,80,2.590828419,15.18165684,2.863609473,3,3.091124215,2.818343161,2.272781054,2.681952635,1
31.52591381,1,802.7419564,0.474086191,11.58537905,3.525913809,0.525913809,1,431.3295125,2.577741427,1,48.11893049,1.948172382,3,3.318603336,3.525913809,1,10126.92635,24435.2537,1.948172382,0,11.47408619,3,2.051827618,80,0,13.05182762,2,2.474086191,7.836879518,4.207310473,4.733224282,4.207310473,1
29.53592705,1,732.2965354,0.70718541,4.464072952,3,0.878443771,1,1320.024388,4,0.29281459,34.46407295,2.70718541,1.29281459,0.70718541,2.414370819,0,4447.675721,3836.246467,2.464072952,0,13.46407295,3,1.585629181,80,0,6.70718541,2,1.29281459,6.121556229,2.29281459,5.243112457,5.535927048,1
35.98891572,1,797.8904885,0.626385535,8.725060373,2,0.74722893,1,298.1108428,1.373614465,0,50.58204842,3,1,3.120843395,1.373614465,0.626385535,2868.775063,21590.82157,4.758313209,0.373614465,20.74722893,4,2.120843395,80,0,9.637469814,3.74722893,3.25277107,7.131927674,5.505542139,0.626385535,5.131927674,1
27.69345503,1,1472.702582,0,1.306544969,2.386910062,2.693455031,1,1234.93967,1.613089938,1,89.85418522,3,1,5,2.386910062,1.306544969,2949.463936,15930.62044,2.080365092,0,13.77382012,3,3.386910062,80,1,5,3,3.693455031,3.306544969,2.306544969,0.693455031,2,1
51.6768397,1,1024.430237,0,5.095047146,3,0.019009429,1,1325.083017,2.038018858,1,63.82891514,2.980990571,3,0,1.980990571,0.019009429,8481.357538,21533.92396,9,0.980990571,18.96198114,3,3,80,0,10.09504715,2.019009429,2.019009429,8.095047146,7.095047146,6.980990571,6.866933995,1
25.7870889,1,516.0180238,0.262362966,7.163459237,2.524725932,0.262362966,1,1278.696228,1.524725932,1,62.22801475,2.262362966,1,3.950548136,1.524725932,0.737637034,4395.277467,15494.73666,3.787088898,0,13.31181483,3,1.787088898,80,0,5.737637034,2.262362966,2.737637034,2.737637034,2,2,1.737637034,1
32.7230047,1,292.7449141,1,8.191444966,3.191444966,0,1,1452.335942,1.574334899,0.191444966,43.95513825,2.191444966,1,1.191444966,1.808555034,0,1405.92384,22179.48722,1.382889933,0,12.38288993,3,2.808555034,80,0,3.68022953,3,3.425665101,1.765779866,0.765779866,0.191444966,0,1
29.88901785,1,498.2437258,1.777745538,15.66705354,3,4.110982154,1,1680.420716,1,1,55.77774554,2,1,6.444218769,1.222254462,1.555491077,2330.110402,3120.550268,4,1,16.11127231,3.222254462,3.555491077,80,2.333236615,4.222254462,2.333236615,3,2,2,2,0.444508923,1
47.21731771,1,716.1563733,0.041193805,7.123581414,2.041193805,0.958806195,1,1662.287918,4,0,94.87641859,2.958806195,1,4.835224782,2.917612391,0.958806195,2644.660355,11729.24842,2.164775218,1,11.37074424,3.041193805,3,80,1.917612391,18.34089913,3.082387609,3,8.629255759,6.711643368,6.711643368,6.711643368,1
33.3592128,1,270.6889056,0.1601968,8.5631488,2.1601968,1.6796064,1,626.9283632,3.5194096,0,35.402952,1.3203936,1,4.3592128,3,1.8398032,2315.916901,12138.61948,0.6407872,0.1601968,15.199016,3,3.6796064,80,0.8398032,3.6407872,2.8398032,2.1601968,2.4805904,2,0.8398032,0.1601968,1
54.31589952,1,756.4686221,0.91448744,2.59858792,3,0.91448744,1,866.4411682,3.91448744,1,78.34205024,2.82897488,4.91448744,3.65794976,1.17102512,1,19266.99655,21452.54474,5.17102512,0.91448744,12.82897488,3,3.91448744,80,0.91448744,24.08551256,2.08551256,2.82897488,6.53922608,2.25653768,2.11166328,4.51307536,1
22.90103698,1,661.8830755,0.032987673,9.032987673,2.934024653,1.967012327,1,1979.390296,4,1,32.96701233,3,1,4.868049307,1.065975347,0.967012327,1764.236627,26957.41847,1,0.032987673,18.73609861,3,1.09896302,80,0.967012327,1,3.065975347,2.032987673,1,0,1,0.032987673,1
28.03028159,1,1002.822556,1,1,2.969718411,0.969718411,1,1102.066931,1.030281589,0.969718411,44.7274657,2,1,2,1.969718411,1.969718411,2587.612,7145.737372,1,0.030281589,14.87887364,3,1.090844767,80,1.969718411,1,1.969718411,3,1,0,0,0,1
25.96996977,1,1205.974692,1,5.662805326,1,2.584298669,1,957.3174905,3.722865779,0.86143289,37.54268442,2.722865779,1,1.86143289,3.584298669,0.86143289,3722.593301,4615.5311,1,1,15.96996977,3.13856711,2,80,0.86143289,7.415701331,3.277134221,3.86143289,7.415701331,6.307164448,5.13856711,6.13856711,1
39.56390718,1,709.291946,0,5.193173652,1.548293413,0.548293413,1,932.1833683,3,0.725853294,48.80682635,2.274146706,3,0,4,1,9592.754147,5611.758174,1,0.725853294,12.91902695,3,1,80,1.274146706,14.08097305,5.177559881,3.274146706,14.08097305,7.274146706,4.096586826,7,1
29,1,257.4696685,0.631804021,18.78654773,1.736391958,3.263608042,1,1001.992976,2.631804021,0,65.95839703,3,3,4.422628147,4,0.368195979,7584.664854,23517.27259,0.368195979,0.631804021,15.68195979,3.368195979,2.104587937,80,1.104587937,9.368195979,1.736391958,2.631804021,8.736391958,5.895412063,4.790824126,7.736391958,1
25.48193319,1,631.9880837,0.421687168,7.06024602,3,1,1,670.2527605,3,0.421687168,52.79518451,2.421687168,1,3.734938495,3.421687168,0.421687168,2209.30137,22092.90366,2.686748673,0.421687168,13,3,3.578312832,80,0.421687168,4.53012301,2.578312832,1.578312832,3.265061505,2.843374337,0,2.843374337,1
28.19085227,1,414.1764108,1,2.121714015,3,0,1,1087.079924,1,1,60.89484848,3,1,1.121714015,1,1,2080.948485,15263.59961,5.75657197,0.878285985,13.75657197,3,2.121714015,80,0.878285985,6.48685606,2.24342803,3.121714015,3,2,1,2,1
31.56867704,0.431322957,1072.007004,0,14.88190661,3.568677043,2.274708173,1,434.3167317,3.137354087,0.568677043,64.74455252,2.70603113,2,0,3,1,4643.164202,24290.97626,5.843385216,0.431322957,11.56867704,3,3.568677043,80,0.431322957,5.137354087,2,3,3.137354087,2,1.431322957,2,1
46.50379915,1,723.5919878,0.078747413,7.236242239,2.078747413,0.921252587,1,1636.113053,4,0,94.76375776,2.921252587,1,4.685010348,2.842505174,0.921252587,2635.234399,11719.44693,2.314989652,1,11.70872672,3.078747413,3,80,1.842505174,17.74004139,3.157494826,3,8.291273282,6.448768108,6.448768108,6.448768108,1
28.67585478,1,1263.006883,0.225284928,14.57699449,2.225284928,1.549430145,1,1629.766487,3.324145217,0.225284928,79.9448713,3,2.225284928,1.576994493,3,0.225284928,9847.241452,23251.97349,3,0.774715072,11.22528493,3,3.324145217,80,0,7.351709565,0.450569855,3,1.774715072,0,1.549430145,1.549430145,1
19.98293459,0.991467296,130.0068591,1,4.034130816,2.982934592,2.982934592,1,961.67241,1.017065408,1,83.96586918,3,1,2,1.017065408,0,2963.878539,13012.67592,1,0,18.94027107,3,2.017065408,80,0,0.991467296,1.982934592,3,0.991467296,0,0,0,1
28.84256355,1,238.7596676,0.960640887,1.90525961,3.88192266,2.88192266,1,1512.199581,1.078718227,1,98.93730394,1.960640887,1,1.157436454,1.11807734,0,2313.037263,7586.577502,5.803204433,0.039359113,13.03935911,3,3.039359113,80,0,10.60640887,2.078718227,1.078718227,8.685127092,6.724486206,0.039359113,6.724486206,1
43.02272421,1,1117.146916,0.924824939,10.22552518,4,0.075175061,1,1158.653717,2.924824939,1,92.24124696,3,1.075175061,0.924824939,2.849649879,0.150350121,3033.502054,10877.57009,1.075175061,0.924824939,11.45105036,3,3,80,0,6.225525182,3.849649879,2.849649879,5.774474818,3.774474818,0.075175061,2,1
26.83898686,1,875.5899699,1,2.852296977,3.073851512,0.691283837,1,1981.001292,1.926148488,1,48.03993035,3,1,1,3.382567674,0.691283837,4072.322083,26114.12108,6.530270698,1,16.77844547,3.308716163,1.691283837,80,2.073851512,3.073851512,2.691283837,3.691283837,1.691283837,1.382567674,1.382567674,1.382567674,1
34.00260188,1,930.8673043,0.332466041,11.00260188,3.667533959,3.002601876,1,1175.947657,3.002601876,0.667533959,37.66233021,3,1.667533959,0.664932082,3.002601876,0,4454.330438,10350.83145,4.329864165,0.667533959,23.33506792,4,1,80,0,12.00260188,2,4,9.005203753,7.337669794,4.005203753,6.002601876,1
37.20127108,1,906.1192618,1,18.90095331,3,0,1,319.7635052,4,0.716719628,49.51544855,2.716719628,1,2,3.283280372,1.433439257,3094.429113,19881.19059,2.433439257,1,20.86687851,3.716719628,3.433439257,80,0.716719628,13.90095331,1.416401858,1.566560743,1,0,0.283280372,0,1
19.71286947,1,922.4246355,1.287130534,8.415825196,2.712869466,1.574261068,1,886.7912598,3.138608399,0.287130534,84.79199545,2,1,3.009913737,1.861391601,0,2589.663301,18321.51515,1,0.712869466,14.1386084,3,1.574261068,80,0,1,2.287130534,3.287130534,1,0,0,0,1
